stop_id,stop_name,stop_lat,stop_lon
STIB-0089,MONTGOMERY,50.838006,4.40897
STIB-0470F,SIMONIS,50.863666,4.329612
STIB-0471,SIMONIS,50.863732,4.329236
STIB-0472,SIMONIS,50.863543,4.329023
STIB-0473F,SIMONIS,50.863418,4.330031
STIB-0501,DE BROUCKERE,50.851494,4.352876
STIB-0506,DE BROUCKERE,50.851746,4.353415
STIB-0511,ROGIER,50.855635,4.35804
STIB-0516,ROGIER,50.855933,4.358494
STIB-0521,GARE DU NORD,50.860134,4.359946
STIB-0526,GARE DU NORD,50.860718,4.3605
STIB-0520167,1 - Gare SNCB,50.860529,4.359407
STIB-0529,ROGIER,50.856232,4.358726
STIB-0531,GARE DU NORD,50.860053,4.359662
STIB-0536,GARE DU NORD,50.860763,4.360273
STIB-0539,ROGIER,50.856097,4.358569
STIB-0601,BOURSE,50.847772,4.348972
STIB-0606,BOURSE,50.848086,4.349455
STIB-0600166,1 - Boulevard Anspach,50.848662,4.35015
STIB-0600266,2 - Boulevard Anspach,50.848662,4.35015
STIB-0600366,3 - Bourse,50.847655,4.349128
STIB-0600466,4 - Bourse,50.847655,4.349128
STIB-0600566,5 - Boulevard Anspach,50.847232,4.348688
STIB-0600666,6 - Boulevard Anspach,50.847232,4.348688
STIB-0600766,7 - Boulevard Anspach,50.84734,4.348419
STIB-0600866,8 - Boulevard Anspach,50.84734,4.348419
STIB-0600966,9 - Bourse,50.847898,4.349
STIB-0601066,10 - Bourse,50.847898,4.349
STIB-0601166,11 - Place de la Bourse,50.848248,4.349157
STIB-0601266,12 - Boulevard Anspach,50.848797,4.349952
STIB-0611,ANNEESSENS,50.844184,4.345254
STIB-0616,ANNEESSENS,50.84449,4.345736
STIB-0610165,1 - Place Anneessens,50.843789,4.345183
STIB-0610265,2 - Place Anneessens,50.843483,4.344927
STIB-0610365,3 - Rue de Tournai,50.843051,4.344558
STIB-0610465,4 - Boulevard Maurice Lemonnier,50.843222,4.344132
STIB-0610565,5 - Place Anneessens,50.843681,4.344515
STIB-0610665,6 - Place Anneessens,50.843905,4.344728
STIB-0621,LEMONNIER,50.840084,4.341039
STIB-0626,LEMONNIER,50.840399,4.341408
STIB-0620164,1 - Boulevard Maurice Lemonnier,50.840345,4.341181
STIB-0631,GARE DU MIDI,50.836497,4.337946
STIB-0636,GARE DU MIDI,50.836811,4.337407
STIB-0702,GARE DU MIDI,50.836353,4.338259
STIB-0703,PORTE DE HAL,50.832547,4.342972
STIB-0704,PARVIS ST-GILLES,50.829721,4.346537
STIB-0705,HORTA,50.825702,4.34549
STIB-0706,ALBERT,50.82109,4.343888
STIB-0711F,ALBERT,50.820802,4.340965
STIB-0712F,ALBERT,50.821021,4.341497
STIB-0722,ALBERT,50.822303,4.343561
STIB-0670161,1 - Avenue Jupiter,50.820936,4.341334
STIB-0670261,2 - Avenue Besme,50.821728,4.342015
STIB-0670361,3 - Avenue Albert,50.82153,4.342994
STIB-0723,HORTA,50.826043,4.345887
STIB-0660162,1 - Chaussée de Waterloo,50.826439,4.346469
STIB-0660262,2 - Chaussée de Waterloo,50.826115,4.345915
STIB-0724,PARVIS ST-GILLES,50.829944,4.346011
STIB-0650163,1 - Parvis de Saint-Gilles,50.830304,4.344934
STIB-0650263,2 - Rue Hôtel des Monnaies,50.829379,4.347021
STIB-0725,PORTE DE HAL,50.832821,4.342903
STIB-0726,GARE DU MIDI,50.836586,4.337506
STIB-0801,MONTGOMERY,50.837123,4.407182
STIB-0806,MONTGOMERY,50.837555,4.407424
STIB-0811,GEORGES HENRI,50.843453,4.405598
STIB-0810169,1 - Square Vergote,50.844621,4.404576
STIB-0810269,2 - Square Vergote,50.84463,4.405413
STIB-0810369,3 - Boulevard Brand Whitlock,50.842904,4.406377
STIB-0810469,4 - Boulevard Brand Whitlock,50.842832,4.405611
STIB-0816,GEORGES HENRI,50.843896,4.405406
STIB-0821,DIAMANT,50.848931,4.402428
STIB-0820168,1 - Boulevard Auguste Reyers,50.84928,4.40257
STIB-0820268,2 - Boulevard Auguste Reyers,50.849297,4.401611
STIB-0826,DIAMANT,50.849394,4.402198
STIB-0901,BOILEAU,50.832955,4.405187
STIB-0900170,1 - Boulevard Saint-Michel,50.832036,4.40441
STIB-0900270,2 - Rue Charles Legrelle,50.834085,4.405149
STIB-0900370,3 - Rue Charles Legrelle,50.834049,4.40532
STIB-0900470,4 - Rue Père E. Devroye,50.834058,4.406242
STIB-0900570,5 - Avenue Boileau,50.832305,4.405304
STIB-0906,BOILEAU,50.833663,4.405561
STIB-1000,GARE CENTRALE,50.8451,4.359617
STIB-1001,GARE CENTRALE,50.844568,4.356926
STIB-1002,POELAERT,50.838513,4.352738
STIB-1003,GARE CENTRALE,50.844659,4.359615
STIB-1005,GARE CENTRALE,50.846832,4.356626
STIB-1006,POGGE,50.866609,4.375391
STIB-1007,POGGE,50.866411,4.375226
STIB-1010,LE ROUX,50.878265,4.321409
STIB-1011,TER MEEREN,50.845423,4.501172
STIB-1014,MIROIR,50.871012,4.32447
STIB-1014F,MIROIR,50.870847,4.324577
STIB-1015,BERVOETS,50.816648,4.319873
STIB-1018,BON AIR,50.835978,4.274419
STIB-1019,PICARD,50.864062,4.344119
STIB-1024B,WTC,50.861176,4.355358
STIB-1026,HOMBORCH,50.779124,4.336456
STIB-1027,BRAVES,50.773318,4.33661
STIB-1033,WESTLAND SHOPPING,50.837629,4.287194
STIB-1034,NEERPEDE,50.829645,4.279835
STIB-1035,GARE DE JETTE,50.880181,4.330411
STIB-1036,GARE DE JETTE,50.880162,4.330173
STIB-1037,HOP. MILITAIRE,50.907736,4.389004
STIB-1038,HOP. MILITAIRE,50.907873,4.389203
STIB-1040,MERCATOR,50.908333,4.39609
STIB-1041,MERCATOR,50.908496,4.395102
STIB-1042,ICHEC,50.838265,4.408091
STIB-1043,HOF TER MUSSCHEN,50.854208,4.447844
STIB-1044,SIMONE VEIL,50.905522,4.403494
STIB-1046G,LEGRAND,50.816346,4.371817
STIB-1047F,LEGRAND,50.815959,4.371874
STIB-1048F,LEGRAND,50.815564,4.37176
STIB-1049F,LEGRAND,50.815519,4.371065
STIB-1050,SIMONE VEIL,50.905996,4.402031
STIB-1053,MARLY,50.898577,4.402396
STIB-1054,NELSON MANDELA,50.899278,4.399029
STIB-1056,PICARD,50.864456,4.343166
STIB-1057,PETER BENOIT,50.895472,4.388029
STIB-1059,LEGRAND,50.816689,4.371696
STIB-1060,HEEMBEEK,50.887074,4.377409
STIB-1061,HEEMBEEK,50.887234,4.377897
STIB-1062,HEEMBEEK,50.88749,4.378208
STIB-1063,CESAR DE PAEPE,50.842901,4.350818
STIB-1064,GOFFIN,50.866879,4.310144
STIB-1065,LE ROUX,50.879155,4.321791
STIB-1066,EUGENE TOUSSAINT,50.881187,4.321846
STIB-1068,PRES COMMUNS,50.889929,4.381395
STIB-1069,PRES COMMUNS,50.889837,4.380858
STIB-1071,FOREST NATIONAL,50.810403,4.324666
STIB-1074,ZAMAN-FOREST NAT.,50.813199,4.324849
STIB-1075,FOREST CENTRE,50.812741,4.321528
STIB-1078,ZAMAN-FOREST NAT.,50.813061,4.32473
STIB-1085,BERVOETS,50.817464,4.320483
STIB-1089,PAVILLONS MEUDON,50.893925,4.397845
STIB-1090,PAVILLONS MEUDON,50.893896,4.397901
STIB-1091,DE FRE,50.806017,4.372015
STIB-1092,GOBERT,50.808444,4.370454
STIB-1093,LONGCHAMP,50.81124,4.368879
STIB-1094,VALIDA,50.86631,4.303465
STIB-1094F,VALIDA,50.866292,4.303465
STIB-1095,PLACE DE L'EGLISE,50.861233,4.292961
STIB-1096,BENES,50.864112,4.312275
STIB-1097,BASTOGNE,50.861273,4.315886
STIB-1098,SIPPELBERG,50.861828,4.322201
STIB-1099,PARC MONNET,50.869995,4.288174
STIB-1101,LONGCHAMP,50.810916,4.368738
STIB-1102A,SEPT ETOILES,50.864585,4.285551
STIB-1103,ANCIENNE BARRIERE,50.885545,4.316271
STIB-1105,COMHAIRE,50.859962,4.296378
STIB-1107,GOBERT,50.808237,4.370383
STIB-1108,GOFFIN,50.866778,4.308838
STIB-1110,VAN HAELEN,50.780214,4.325869
STIB-1111,COLLEGE S.-COEUR,50.866675,4.314886
STIB-1112,SIMONIS,50.86296,4.330756
STIB-1113,ICHEC,50.838804,4.408276
STIB-1114B,VANHUFFEL,50.860432,4.331643
STIB-1115,AUTRIQUE,50.85877,4.330078
STIB-1116,HUNDERENVELD,50.866817,4.281688
STIB-1117,DELACROIX,50.845805,4.32306
STIB-1118B,GENOT,50.862575,4.301247
STIB-1119,WINTEROY,50.864477,4.30662
STIB-1120,WINTEROY,50.8645,4.306428
STIB-1121,BLOKKEN,50.92159,4.428635
STIB-1123,DE FRE,50.806241,4.371717
STIB-1124,TRONE,50.841632,4.364819
STIB-1125,HOP. SAINT-PIERRE,50.8347,4.346152
STIB-1126,JEU DE BALLE,50.837424,4.349035
STIB-1127,CHAPELLE,50.841246,4.351814
STIB-1128,PETIT SABLON,50.839898,4.355875
STIB-1129,ROYALE,50.841426,4.358345
STIB-1131B,LUXEMBOURG,50.839745,4.373679
STIB-1132,TREVES,50.841004,4.374318
STIB-1133,PARC LEOPOLD,50.840341,4.378663
STIB-1134,NERVIENS,50.839287,4.386635
STIB-1135,GAULOIS,50.838062,4.392801
STIB-1136,MERODE,50.839216,4.398528
STIB-1138,ZEPHYR,50.846783,4.420899
STIB-1139,GEORGES HENRI,50.842148,4.406718
STIB-1140,DEGROOFF,50.843639,4.411958
STIB-1141,MEUDON,50.84508,4.417254
STIB-1142,HUNDERENVELD,50.86724,4.281502
STIB-1145,GARE DE L'OUEST,50.848351,4.322094
STIB-1150,ZEPHYR,50.847132,4.421532
STIB-1152,MEUDON,50.844896,4.41677
STIB-1153,DEGROOFF,50.843612,4.411504
STIB-1154,GEORGES HENRI,50.841746,4.406374
STIB-1156,MERODE,50.839607,4.398226
STIB-1157,GAULOIS,50.838215,4.39256
STIB-1158,NERVIENS,50.839573,4.386044
STIB-1159,GAULOIS,50.838242,4.392106
STIB-1160,TREVES,50.841975,4.374715
STIB-1162C,LUXEMBOURG,50.839401,4.373376
STIB-1165,ROYALE,50.841376,4.35808
STIB-1167,CHAPELLE,50.84089,4.350595
STIB-1168,JEU DE BALLE,50.837426,4.346872
STIB-1169,PORTE DE HAL,50.834403,4.343214
STIB-1172,LIBERTE,50.862688,4.326239
STIB-1173,MUSEE DU TRAM,50.832134,4.432012
STIB-1178,DELACROIX,50.845922,4.323329
STIB-1179,AUTRIQUE,50.85886,4.330205
STIB-1180,VANHUFFEL,50.860483,4.331816
STIB-1182,SIPPELBERG,50.861968,4.321936
STIB-1183,SIMONIS,50.863355,4.330671
STIB-1184,LIBERTE,50.862752,4.325697
STIB-1185,QUATRE BRAS,50.818837,4.478658
STIB-1188,QUATRE BRAS,50.8205,4.478041
STIB-1190,COMHAIRE,50.860912,4.296286
STIB-1193A,SEPT ETOILES,50.865548,4.284473
STIB-1194,HUNDERENVELD,50.866952,4.28129
STIB-1195,HUNDERENVELD,50.866943,4.281332
STIB-1196,PARC MONNET,50.869753,4.288799
STIB-1197,BASTOGNE,50.861354,4.316156
STIB-1198,BENES,50.864311,4.312234
STIB-1199,GOFFIN,50.866834,4.308323
STIB-1199F,GOFFIN,50.866834,4.308323
STIB-1202,OSSEGHEM,50.856387,4.326529
STIB-1203,WESTLAND SHOPPING,50.838025,4.284196
STIB-1204,FRUITS,50.837374,4.290288
STIB-1207,PAULSEN,50.843463,4.300495
STIB-1209,PLACE DE L'EGLISE,50.861772,4.291597
STIB-1216,MADOUX,50.825832,4.445549
STIB-1217,TROIS COULEURS,50.821402,4.447137
STIB-1220,ALBERT,50.821161,4.341972
STIB-1221,ALBERT,50.820955,4.342058
STIB-1222,TROIS COULEURS,50.821691,4.447817
STIB-1223,AUDERGHEM-FORET,50.818508,4.451174
STIB-1226,SIMONE VEIL,50.905632,4.402999
STIB-1227,LEMONNIER,50.841047,4.340769
STIB-1229,UNION,50.819628,4.325398
STIB-1230,UNION,50.821157,4.325978
STIB-1231,CHATAIGNES,50.817222,4.325196
STIB-1232,CHATAIGNES,50.817292,4.325487
STIB-1233,LUXEMBOURG,50.838936,4.372733
STIB-1236,VALIDA,50.866256,4.303181
STIB-1236F,VALIDA,50.866256,4.303153
STIB-1237,ELEPHANT,50.851948,4.33237
STIB-1239,ZAMAN-FOREST NAT.,50.814081,4.324773
STIB-1240,ZAMAN-FOREST NAT.,50.814372,4.325088
STIB-1242,ELEPHANT,50.851954,4.3335
STIB-1243,NEPTUNIUM,50.865284,4.37756
STIB-1244,GROENINGHE,50.854077,4.328448
STIB-1246,NEPTUNIUM,50.865419,4.377687
STIB-1250,HOUZEAU,50.80305,4.358807
STIB-1251,HOUZEAU,50.803621,4.358749
STIB-1252,STOCKEL,50.840858,4.462754
STIB-1254,MUSEE DU TRAM,50.831334,4.432926
STIB-1257,PAULSEN,50.843753,4.300032
STIB-1260,FRUITS,50.837572,4.289977
STIB-1261,WESTLAND SHOPPING,50.838385,4.284139
STIB-1262B,LUXEMBOURG,50.840268,4.373914
STIB-1271B,FROISSART,50.840523,4.382669
STIB-1273,AMBIORIX,50.846234,4.38347
STIB-1278,LA CHASSE,50.829955,4.390926
STIB-1280B,FLAGEY,50.828384,4.373165
STIB-1281,SUZAN DANIEL,50.863306,4.349156
STIB-1282,SUZAN DANIEL,50.863018,4.348724
STIB-1283B,BIPLAN,50.884092,4.410163
STIB-1286,SIMONIS,50.863005,4.330789
STIB-1288,SIMONIS,50.863301,4.330614
STIB-1289,STADE,50.893809,4.33186
STIB-1290,STADE,50.893462,4.332132
STIB-1293,GARE DU NORD,50.859127,4.358129
STIB-1298,MADOUX,50.82664,4.445821
STIB-1302,STOCKEL,50.839796,4.463803
STIB-1303,RIETHUISEN,50.867019,4.321136
STIB-1304,COLLEGE S.-COEUR,50.866675,4.314772
STIB-1306,SCHWEITZER,50.864418,4.29709
STIB-1306F,SCHWEITZER,50.864418,4.29709
STIB-1307,SCHWEITZER,50.864373,4.296735
STIB-1307F,SCHWEITZER,50.864364,4.296721
STIB-1308G,SCHWEITZER,50.864581,4.297151
STIB-1310,SCHWEITZER,50.864894,4.296868
STIB-1313,BOSSAERT-BASILIQ.,50.865077,4.320101
STIB-1314,BESME,50.863632,4.324662
STIB-1317,SCHUMAN,50.844329,4.384186
STIB-1318,SCHUMAN,50.844356,4.383817
STIB-1320,ARIANE,50.85644,4.431044
STIB-1321,ARIANE,50.85661,4.432322
STIB-1328,ARBRE BALLON,50.892851,4.312731
STIB-1334,ARBRE BALLON,50.892622,4.314011
STIB-1339,KRAAINEM,50.849022,4.459021
STIB-1343,DE WANSIJN,50.791908,4.357665
STIB-1344,DE WANSIJN,50.791807,4.356808
STIB-1347,DROSSART,50.792014,4.352949
STIB-1348,TOUR ET TAXIS,50.864947,4.350303
STIB-1355,ROODEBEEK,50.84747,4.436562
STIB-1356,TOUR ET TAXIS,50.865586,4.350999
STIB-1358,COTEAUX,50.85969,4.376229
STIB-1360,EXPOSITION,50.879538,4.316284
STIB-1361,ANCIENNE BARRIERE,50.885212,4.317055
STIB-1362,EXPOSITION,50.879712,4.315742
STIB-1368,ANCIENNE BARRIERE,50.885087,4.318659
STIB-1375,GERGEL,50.851218,4.487768
STIB-1376B,GRAND SABLON,50.841413,4.353383
STIB-1377,DEUTSCHE SCHULE,50.852427,4.491947
STIB-1379,ROODEBEEK,50.847956,4.436126
STIB-1380,LONG-CHENE,50.853332,4.496851
STIB-1381,LONG-CHENE,50.853365,4.496515
STIB-1382,ROODEBEEK,50.847902,4.435729
STIB-1383,ROODEBEEK,50.84803,4.436032
STIB-1384,ROODEBEEK,50.848138,4.436066
STIB-1385,ROODEBEEK,50.84779,4.436351
STIB-1387,DEUTSCHE SCHULE,50.852518,4.490754
STIB-1388,MIROIR,50.871865,4.325596
STIB-1390,MIROIR,50.872275,4.325783
STIB-1392,MIROIR,50.872382,4.323557
STIB-1402B,MICHEL-ANGE,50.845205,4.386602
STIB-1403,JAMBLINNE DE MEUX,50.847236,4.393729
STIB-1404,VICTOR HUGO,50.847707,4.397407
STIB-1406,VERGOTE,50.845754,4.403994
STIB-1408,MONTALD,50.843986,4.421288
STIB-1410,MELARD,50.842013,4.428398
STIB-1411,MAX WALLER,50.805602,4.313003
STIB-1412,VOOT,50.841014,4.434987
STIB-1414,FOREST CENTRE,50.81202,4.318767
STIB-1415,STADE FALLON,50.841169,4.443304
STIB-1416,FROISSART,50.840185,4.382637
STIB-1417B,BREYDEL,50.841185,4.384678
STIB-1419,GUEUX,50.847115,4.391358
STIB-1421,SLEGERS,50.841465,4.432368
STIB-1422,DEPORTES,50.839795,4.437871
STIB-1423,PARC MALOU,50.840299,4.440293
STIB-1424,GEORGES HENRI,50.842274,4.406462
STIB-1425,AMBIORIX,50.846244,4.384315
STIB-1427,MERCURE,50.797724,4.354912
STIB-1429,DROSSART,50.7925,4.351807
STIB-1430,DIEWEG,50.794963,4.349612
STIB-1434,LANCASTER,50.794501,4.355096
STIB-1441,CHAPELLE,50.841605,4.350494
STIB-1442,NEERSTALLE,50.801301,4.317317
STIB-1443,NEERSTALLE,50.800609,4.317602
STIB-1444,FOREST CENTRE,50.812173,4.315949
STIB-1446,RUE LONGUE,50.79701,4.309824
STIB-1447,VICTOR ALLARD,50.800989,4.329699
STIB-1448,VICTOR GAMBIER,50.798952,4.333472
STIB-1449,SLEGERS,50.841452,4.432127
STIB-1450,DEPORTES,50.839816,4.436724
STIB-1451,PARC MALOU,50.840567,4.439701
STIB-1452,CARREFOUR STALLE,50.795638,4.321455
STIB-1453,CALYPSO 2000,50.803007,4.409778
STIB-1454,VOOT,50.841361,4.434287
STIB-1455,CALYPSO 2000,50.803124,4.408998
STIB-1456,MELARD,50.842347,4.427376
STIB-1457,WAGON,50.797046,4.328719
STIB-1458,MONTALD,50.844086,4.421193
STIB-1459,GEORGES HENRI,50.842922,4.406278
STIB-1460,VERGOTE,50.845828,4.404551
STIB-1462,VICTOR HUGO,50.847998,4.398087
STIB-1463,GUEUX,50.846985,4.390915
STIB-1464,MICHEL-ANGE,50.845282,4.386558
STIB-1466,HOP. DES ENFANTS,50.88792,4.327875
STIB-1467,HOP. DES ENFANTS,50.888569,4.327578
STIB-1468,HELDENPLEIN,50.926799,4.424698
STIB-1469,HELDENPLEIN,50.926388,4.425036
STIB-1470,KASSEI,50.922914,4.414763
STIB-1472,FORESTERIE,50.786148,4.42484
STIB-1473,KASSEI,50.922715,4.415091
STIB-1476,FROISSART,50.8405,4.381885
STIB-1477B,CERIA,50.816266,4.290209
STIB-1478,CAMPUS CERIA,50.815856,4.29502
STIB-1479,COLOMBOPHILES,50.818644,4.298266
STIB-1480,WAXWEILER,50.823075,4.296755
STIB-1481,ENSOR,50.920708,4.405555
STIB-1482,RENE HENRY,50.836154,4.295301
STIB-1483,WESTLAND SHOPPING,50.837828,4.283771
STIB-1484,POMMIER,50.835155,4.280397
STIB-1485,ENSOR,50.921057,4.4093
STIB-1486B,BON AIR,50.835718,4.275337
STIB-1487,POMMIER,50.834966,4.280497
STIB-1489,RENE HENRY,50.836343,4.295116
STIB-1490,VAN BEETHOVEN,50.828854,4.293893
STIB-1491,JOZEF BAUS,50.839511,4.494793
STIB-1492,WAXWEILER,50.823022,4.297351
STIB-1493,WAUTERS,50.818515,4.294711
STIB-1494,JOZEF BAUS,50.839821,4.494327
STIB-1495,VAN BEETHOVEN,50.828962,4.293893
STIB-1497B,TOULOUSE,50.843138,4.375982
STIB-1498,HUIT HEURES,50.820497,4.299327
STIB-1500,MUSEE DU TRAM,50.832932,4.432063
STIB-1508,MADOU,50.849102,4.369937
STIB-1509,SAINT-JOSSE,50.849751,4.374333
STIB-1510,GUTENBERG,50.849039,4.377279
STIB-1512,VINCOTTE,50.85162,4.384813
STIB-1513,DAILLY,50.852473,4.388463
STIB-1514B,RADIUM,50.852399,4.392447
STIB-1518,LEVIE,50.847919,4.407745
STIB-1519,MAI,50.848322,4.413496
STIB-1520,HEYDENBERG,50.848617,4.417628
STIB-1521,SPEECKAERT,50.848436,4.420326
STIB-1522,VERHEYLEWEGHEN,50.848165,4.425145
STIB-1523,MARIE-CHRISTINE,50.8728,4.358026
STIB-1524,MARIE-CHRISTINE,50.873068,4.358226
STIB-1525,PEUPLIERS,50.852894,4.437955
STIB-1526,MARCEL THIRY,50.855664,4.440581
STIB-1527,JESPERS,50.857103,4.441439
STIB-1528,HOF TEN BERG,50.858827,4.43867
STIB-1529,HYMANS,50.846731,4.431215
STIB-1530,WTC,50.86036,4.355422
STIB-1531,MARCEL THIRY,50.85561,4.438959
STIB-1532,ENTREPOT,50.869787,4.352728
STIB-1533,GULLEDELLE,50.855492,4.428179
STIB-1534,CICERON,50.860617,4.420453
STIB-1535,PADUWA,50.859649,4.414209
STIB-1536,GARE DU NORD,50.85919,4.358469
STIB-1537,ENTREPOT,50.869859,4.352813
STIB-1538B,DE LOMBAERDE,50.859742,4.416887
STIB-1540,CHARMILLE,50.850757,4.434245
STIB-1541B,CAMPUS CERIA,50.816555,4.292593
STIB-1542,TUNNEL PAVILLON,50.869835,4.365292
STIB-1544,LEOPOLD II,50.836077,4.412949
STIB-1545,JULES CESAR,50.834547,4.420311
STIB-1546,CHIEN VERT,50.834697,4.426884
STIB-1548B,SCHUMAN,50.841983,4.383759
STIB-1549,TUNNEL PAVILLON,50.869744,4.365272
STIB-1550,CHARMILLE,50.851026,4.434771
STIB-1551,MARCEL THIRY,50.854788,4.440301
STIB-1552,JESPERS,50.857664,4.442065
STIB-1553,MARCEL THIRY,50.854908,4.438887
STIB-1554,PEUPLIERS,50.85249,4.437386
STIB-1556,VILVOORDE STATION,50.924098,4.432294
STIB-1557,VERHEYLEWEGHEN,50.848321,4.424602
STIB-1558,SPEECKAERT,50.848604,4.420268
STIB-1559,HEYDENBERG,50.848725,4.416464
STIB-1560,MAI,50.848573,4.414546
STIB-1561,LEVIE,50.848054,4.408895
STIB-1565B,RADIUM,50.852816,4.392029
STIB-1566,DAILLY,50.852527,4.388052
STIB-1567,VINCOTTE,50.85153,4.384174
STIB-1568,CLOVIS,50.849894,4.381107
STIB-1569B,GUTENBERG,50.849132,4.377147
STIB-1570,SAINT-JOSSE,50.849814,4.374063
STIB-1571,MADOU,50.849743,4.369584
STIB-1572,CERIA,50.816457,4.289624
STIB-1576,PRINC. ELISABETH,50.872992,4.376771
STIB-1577,PRINC. ELISABETH,50.873218,4.376999
STIB-1578,HYMANS,50.846876,4.43052
STIB-1581,JACQUES BREL,50.84128,4.315397
STIB-1582,SAINT-JOSSE,50.850263,4.374759
STIB-1583,GARE DE L'OUEST,50.848732,4.321084
STIB-1584,KLAKKEDELLE,50.846716,4.442702
STIB-1585,VANDERVELDE,50.847414,4.447702
STIB-1586,ALMA,50.847868,4.45584
STIB-1587,KRAAINEM,50.84839,4.459234
STIB-1589,JACQUES BREL,50.841253,4.315099
STIB-1597B,CHIREC,50.817082,4.400814
STIB-1598B,CHIREC,50.817056,4.399788
STIB-1599,DIELEGHEM,50.888054,4.319338
STIB-1601,REINE ASTRID,50.848082,4.467057
STIB-1602,VIOLETTES,50.840749,4.484562
STIB-1605,LOUIS MARCELIS,50.846945,4.483422
STIB-1606,DIELEGHEM,50.888147,4.319041
STIB-1615,GERGEL,50.850406,4.48694
STIB-1616,VOISINS,50.852094,4.481924
STIB-1617,PLAINE DES SPORTS,50.843553,4.487269
STIB-1618,SAINT-NICOLAS,50.814467,4.288169
STIB-1619,SAINT-NICOLAS,50.814629,4.288467
STIB-1620B,HERNALSTEEN,50.840141,4.489543
STIB-1625,EGLISE WEZEMBEEK,50.852723,4.482954
STIB-1628,GARE DE LINKEBEEK,50.774171,4.338487
STIB-1629,OPPEM,50.835757,4.495693
STIB-1630,DIRECTOIRE,50.78918,4.359647
STIB-1632,COLLEGE ST-PIERRE,50.806433,4.34079
STIB-1633,PEYO,50.81049,4.340145
STIB-1635,EGLISE WEZEMBEEK,50.853658,4.482068
STIB-1636,COGHEN,50.814107,4.339161
STIB-1638B,KRAAINEM,50.848754,4.458553
STIB-1639,ALMA,50.848054,4.455359
STIB-1640B,VANDERVELDE,50.84762,4.448299
STIB-1641,KLAKKEDELLE,50.846986,4.443732
STIB-1644G,LIEDTS,50.86364,4.366551
STIB-1648,COGHEN,50.814015,4.33906
STIB-1649,PEYO,50.809923,4.339828
STIB-1650,COLLEGE ST-PIERRE,50.805949,4.340894
STIB-1651,HEROS,50.803597,4.342061
STIB-1652,PLACE SAINT-JOB,50.793728,4.363929
STIB-1653,PLACE SAINT-JOB,50.793908,4.364326
STIB-1654,PORTE DE NAMUR,50.839217,4.363777
STIB-1656B,HERNALSTEEN,50.840053,4.488152
STIB-1657,PLAINE DES SPORTS,50.8432,4.487606
STIB-1659,GERGEL,50.850898,4.486474
STIB-1662,GARE DU MIDI,50.838508,4.336507
STIB-1664,GARE DU MIDI,50.838616,4.33644
STIB-1665,HERMES,50.828595,4.316431
STIB-1666,HERMES,50.828587,4.315907
STIB-1668,VIOLETTES,50.84038,4.484703
STIB-1669,LOUIS MARCELIS,50.847023,4.483433
STIB-1670,SUZAN DANIEL,50.863052,4.347176
STIB-1671,SUZAN DANIEL,50.86303,4.347661
STIB-1673,REINE ASTRID,50.848287,4.466527
STIB-1674F,BRUXELLOIS,50.873581,4.322738
STIB-1675F,BRUXELLOIS,50.873981,4.322561
STIB-1676F,SQ. DU CENTENAIRE,50.875999,4.318701
STIB-1677F,SQ. DU CENTENAIRE,50.876295,4.318299
STIB-1678F,EXPOSITION,50.879669,4.315958
STIB-1679F,EXPOSITION,50.880061,4.315951
STIB-1680F,ANCIENNE BARRIERE,50.885354,4.316858
STIB-1681F,ANCIENNE BARRIERE,50.885472,4.316281
STIB-1682F,UZ BRUSSEL,50.88634,4.311669
STIB-1683F,UZ BRUSSEL,50.886652,4.311336
STIB-1684F,UZ-PEDIATRIE,50.889498,4.309422
STIB-1685F,UZ-PEDIATRIE,50.890081,4.309188
STIB-1686F,ARBRE BALLON,50.892923,4.31296
STIB-1687F,ARBRE BALLON,50.892997,4.315058
STIB-1689F,DE HEYN,50.893478,4.319755
STIB-1690F,PALFIJN,50.89407,4.325231
STIB-1691F,PALFIJN,50.893998,4.325572
STIB-1692F,STADE,50.89384,4.331185
STIB-1693F,STADE,50.894154,4.331475
STIB-1695F,ROI BAUDOUIN,50.89631,4.329465
STIB-1695G,ROI BAUDOUIN,50.896084,4.329767
STIB-1696F,COTEAUX,50.859872,4.375848
STIB-1697,COTEAUX,50.859744,4.376436
STIB-1698F,COTEAUX,50.859573,4.376816
STIB-1706,IDALIE,50.83592,4.372487
STIB-1707,SAINT-GERY,50.847746,4.345838
STIB-1711,BONAVENTURE,50.885563,4.322378
STIB-1712,FETIS,50.833227,4.385801
STIB-1713,LA CHASSE,50.83088,4.38932
STIB-1714,BUEDTS,50.828191,4.393776
STIB-1715,ARSENAL,50.826393,4.396727
STIB-1716,STRATEGIE,50.824135,4.400458
STIB-1718B,EGLISE ST-JULIEN,50.820617,4.409552
STIB-1719,VANDROMME,50.819093,4.414807
STIB-1720B,VALDUC,50.817395,4.421282
STIB-1721,UZ-PEDIATRIE,50.88989,4.309199
STIB-1722,UZ BRUSSEL,50.886396,4.311083
STIB-1723B,SCHOONEJANS,50.811714,4.432757
STIB-1724,SACRE-COEUR,50.809887,4.436147
STIB-1725,TRANSVAAL,50.808245,4.435562
STIB-1726,LOUISE,50.835924,4.356089
STIB-1727,UZ-VUB,50.886007,4.308504
STIB-1728,MUSEUM,50.835745,4.37717
STIB-1729,SCIENCE,50.839842,4.369371
STIB-1731,AUDERGHEM-SHOP.,50.816646,4.425399
